"uid","score"
459,0.750593387785
461,0.936837831445
462,0.878297484034
464,0.572776184127
465,0.383565113285
470,0.519457943212
471,0.309889702416
473,0.398920900789
481,0.0394032846706
482,0.834643570967
487,0.948282605721
489,0.566332773122
524,0.675743433863
528,0.435826346359
535,0.0535608278082
536,0.380767695529
545,0.64697180001
551,0.539602273939
552,0.207146259218
563,0.461924824763
566,0.222104251429
573,0.783173518797
576,0.590977135337
577,0.823279442522
579,0.795459561108
583,0.70218339899
595,0.600344459364
596,0.604753738667
598,0.000592571415171
600,0.722656627153
603,0.591698319125
607,0.463462504048
608,0.743413757282
613,0.524183130478
614,0.667321422975
616,0.471610600487
618,0.514639558674
620,0.350976187428
623,0.624434959918
624,0.761688858161
628,0.671227851148
630,0.592014885913
637,0.665908099397
645,0.732320384904
652,0.362761432842
653,0.29967144112
665,0.644132108933
667,0.973620743158
668,0.870169243353
669,0.78155987693
678,0.775830850416
680,0.23211029302
684,0.893103214418
687,0.686731894888
695,0.527866000338
699,0.759859409656
702,0.390158378126
704,0.761298441929
705,0.193469649996
707,0.805222439346
711,0.628783399414
716,0.535894587261
722,0.524072319259
732,0.855352929669
741,0.672761688394
745,0.410591735466
747,0.366313650325
748,0.368389878032
750,0.344652440374
753,0.515733359658
756,0.164416129551
765,0.709505161086
769,0.678631756085
775,0.456928582616
777,0.296949177079
781,0.611993026055
791,0.916194333378
792,0.698037844155
794,0.639091680158
800,0.783433839059
802,0.342404446452
811,0.518937944438
812,0.48662695519
813,0.790228411236
816,0.15248887254
818,0.11808201368
822,0.333091098343
829,0.31690094777
830,0.783489141334
833,0.977786451821
838,0.670674102804
839,0.0937057030927
841,0.841791531844
842,0.910639000811
843,0.580133420904
849,0.470547909302
855,0.863612726532
856,0.57857166845
860,0.615527400435
871,0.742992639916
874,0.191356613985
876,0.834046577925
879,0.318522149609
881,0.214182446829
890,0.619364413065
898,0.787334987841
901,0.856881500888
904,0.515511601966
913,0.688573620255
914,0.425659209159
915,0.665933435992
924,0.992049865681
925,0.832218094489
927,0.330784093679
928,0.505736186745
929,0.30907022781
934,0.603743038284
935,0.76779239791
937,0.718969718436
938,0.196418260373
939,0.843769417544
940,0.124840643504
943,0.843859823722
944,0.303392799752
951,0.503583572074
954,0.70055682573
957,0.518860039001
959,0.463834761659
963,0.667240768022
967,0.0518089991439
970,0.470528379389
973,0.50515529226
974,0.767619612977
979,0.129632477373
985,0.670516413507
990,0.668037118978
991,0.597285621042
993,0.343331069398
994,0.0571635210173
999,0.68713903941
1002,0.364739902556
1009,0.507696221823
1014,0.876355702162
1017,0.831391524431
1019,0.658846234507
1026,0.787043138732
1031,0.672473447653
1032,0.590698500018
1033,0.664042133106
1036,0.301553944672
1037,0.470264433549
1042,0.708817762741
1043,0.623772468333
1044,0.630729568216
1048,0.715059890253
1052,0.925976854246
1053,0.44406147381
1061,0.939686696171
1072,0.70884300144
1077,0.065281965428
1081,0.852739521488
1082,0.659900901519
1085,0.553913693777
1087,0.891895603878
1095,0.952264928831
1096,0.453246499518
1097,0.846975721336
1098,0.792747395818
1099,0.372480688718
1115,0.160001072865
1117,0.337563110911
1120,0.63952972603
1122,0.502102142458
1132,0.490793882373
1139,0.862751315467
1142,0.161655456779
1149,0.566211435914
1151,0.602915925704
1157,0.730190118989
1160,0.345553153469
1162,0.863895893526
1166,0.542871888658
1169,0.46205734197
1174,0.725234275841
1178,0.93022176397
1180,0.695215247833
1182,0.433368220254
1189,0.385480406663
1190,0.509457904004
1196,0.0765637966196
1198,0.119205088194
1199,0.752637082765
1204,0.837581553873
1205,0.505824710767
1208,0.32215157416
1209,0.225951044777
1210,0.436175723248
1212,0.411509922266
1214,0.309406726093
1215,0.748046690634
1222,0.218695114421
1227,0.542963908785
1228,0.309649483319
1236,0.693005698683
1237,0.679092437
1238,0.675710957443
1243,0.521980794792
1244,0.900687226076
1245,0.642965991326
1251,0.529531346021
1253,0.27523698751
1259,0.56567181875
1260,0.375922536218
1264,0.426751463455
1266,0.185319132315
1276,0.1849995435
1285,0.454991840583
1287,0.777529971884
1292,0.438250667443
1299,0.956366310349
1306,0.418463385581
1312,0.842919463286
1314,0.752720765648
1315,0.3902655054
1316,0.307837009692
1318,0.369586181719
1326,0.51842274507
1330,0.811033303471
1343,0.624402178612
1344,0.72487003403
1346,0.432070458651
1347,0.594321664525
1350,0.535783934587
1354,0.29577226599
1357,0.790895732239
1360,0.982911667607
1362,0.692221231365
1365,0.785180522439
1366,0.240062524084
1367,0.655458597734
1372,0.748051010004
1374,0.557851983503
1375,0.298989385063
1377,0.711003495093
1378,0.38279274737
1381,0.825489579765
1382,0.603952693182
1394,0.385737834006
1395,0.849880738692
1402,0.658654610056
1408,0.610809364698
1409,0.626724180117
1414,0.426051201788
1420,0.883712307103
1425,0.929166115843
1426,0.58800803408
1433,0.492731214867
1435,0.909772248114
1437,0.283244914261
1450,0.556777908003
1457,0.748818317505
1458,0.417277531443
1462,0.185803816481
1463,0.865195177921
1465,0.634441316707
1468,0.657620008943
1473,0.268037883366
1482,0.811113819804
1486,0.539438263101
1488,0.05060259059
1489,0.691237190458
1496,0.582169974339
1497,0.809138088006
1501,0.906391749826
1507,0.714869122091
1516,0.804800156541
1519,0.89055788674
1528,0.703967809362
1534,0.688986459238
1536,0.13298976211
1540,0.303104673941
1541,0.105154515911
1547,0.718282407768
1550,0.516072296254
1561,0.480452598653
1562,0.565868461622
1568,0.422825388997
1573,0.408726455513
1574,0.152941133713
1577,0.353304566261
1583,0.285048520544
1584,0.508343167319
1589,0.58348091513
1591,0.798704705101
1598,0.768721914202
1604,0.198491240899
1608,0.473844724595
1611,0.353748132278
1612,0.822057488098
1623,0.454504828673
1624,0.905847344714
1631,0.708274936622
1658,0.477126311638
1659,0.0872443823155
1668,0.362858648952
1669,0.338005143427
1671,0.625722397817
1674,0.618344033125
1680,0.125743377172
1681,0.353351830883
1682,0.602574964388
1688,0.901173322682
1690,0.479810757553
1698,0.476433261068
1699,0.841451126035
1707,0.310086319484
1710,0.182739645304
1711,0.222703022878
1721,0.894496209175
1725,0.456418803193
1731,0.677709126701
1737,0.977797822848
1742,0.433592203242
1749,0.0583903232393
1750,0.550797022678
1752,0.888440892325
1760,0.738504049467
1764,0.739751585149
1770,0.999103033289
1773,0.692153769144
1776,0.78758528051
1781,0.906475287941
1785,0.601541050979
1786,0.863148620779
1788,0.413859124778
1794,0.332269547384
1795,0.747342495222
1797,0.583113148765
1798,0.308486941373
1803,0.40594762828
1804,0.500436511796
1809,0.770949683444
1824,0.224651879722
1831,0.640829681895
1833,0.844290705863
1834,0.573382928958
1835,0.657920724986
1836,0.530247467424
1838,0.224940716993
1840,1.0
1841,0.594198937396
1842,0.400165102634
1845,0.607820610068
1853,0.407680638329
1854,0.631740376729
1855,0.837055541376
1858,0.844312892683
1859,0.573819679217
1862,0.782728449698
1863,0.216893768517
1866,0.844034792101
1872,0.646828106882
1876,0.464314203183
1882,0.194575319211
1885,0.574600824308
1889,0.647522682532
1910,0.70290672034
1914,0.867457963825
1923,0.529349058764
1926,0.15119797792
1929,0.792912311779
1933,0.177446546974
1938,0.645007334606
1944,0.714247118671
1946,0.612565373134
1958,0.832309079796
1961,0.599353664122
1963,0.479796329469
1966,0.173506992814
1970,0.666321867082
1971,0.039135965805
1972,0.480279877874
1975,0.597277914139
1976,0.871654394814
1978,0.727970482407
1980,0.887624295715
1982,0.549073310001
1985,0.868211862434
1989,0.62988179636
1993,0.87387682748
1994,0.322882470284
1995,0.29218658248
1996,0.570092640267
1997,0.296183430381
1998,0.0955347651
2002,0.634626973376
2003,0.703659195374
2011,0.720568482591
2020,0.35569471327
2022,0.539193283442
2031,0.530131647198
2032,0.78612502951
2033,0.655860423237
2045,0.867602399437
2048,0.249726524832
2052,0.282123401568
2053,0.402504238733
2057,0.272892811969
2058,0.557449891335
2063,0.636363445873
2095,0.566233862076
2096,0.0916436843035
2112,0.281417241146
2119,0.705106567583
2120,0.600218715899
2122,0.767976952606
2130,0.898039863287
2134,0.275944359256
2139,0.588107066103
2142,0.519326724392
2144,0.196660258128
2147,0.237334560442
2148,0.641889470167
2152,0.548901187729
2158,0.69329754273
2159,0.508765763468
2162,0.963245085843
2163,0.919909328333
2166,0.757851896389
2170,0.835662553498
2171,0.630421760013
2172,0.114883295156
2174,0.455211390899
2177,0.970778226612
2201,0.864853730034
2203,0.279304134065
2206,0.687180817662
2208,0.948977774718
2209,0.203574178735
2218,0.68540303983
2224,0.710830147334
2229,0.740796860831
2231,0.249188529576
2232,0.935637274921
2236,0.460927222699
2242,0.536696110695
2245,0.891547670496
2252,0.463676416626
2254,0.529947386873
2256,0.238250444406
2260,0.297111628132
2262,0.733722564791
2263,0.448346657003
2264,0.361931747683
2267,0.868165358704
2268,0.446960889988
2270,0.670295368259
2272,0.903719011404
2273,0.605998460535
2274,0.246526479857
2278,0.849942840361
2279,0.337342079075
2282,0.630690330848
2285,0.205693966055
2288,0.747359665609
2289,0.729909518507
2294,0.458520835725
2301,0.609479062186
2303,0.966096872142
2305,0.885851218357
2306,0.599614146575
2327,0.781227898585
2333,0.660770498875
2336,0.357607823328
2338,0.705876206671
2339,0.584497885696
2340,0.238904925996
2346,0.472505338734
2348,0.366980276733
2349,0.567755735187
2352,0.780664409599
2357,0.737435880226
2371,0.648027391838
2374,0.84069229267
2376,0.79036995536
2379,0.371034863744
2388,0.306167081862
2390,0.658605954771
2396,0.691750480806
2402,0.369462228069
2403,0.410753624856
2405,0.503484542557
2412,0.143970921061
2413,0.513460994479
2415,0.238845877413
2428,0.401615170848
2431,0.185689648053
2451,0.14186216901
2455,0.610429666992
2456,0.790827877168
2470,0.696505202433
2471,0.110647027226
2473,0.466295545616
2481,0.412806161743
2485,0.805745672819
2487,0.761135535631
2488,0.776521095359
2492,0.447139357038
2505,0.424522103637
2514,0.572896382505
2517,0.964844676403
2521,0.596141437893
2523,0.782838725457
2525,0.855085394128
2527,0.242972426336
2528,0.650313836855
2532,0.326341345158
2533,0.424193578579
2535,0.495800193977
2542,0.577086866949
2547,0.738586010327
2549,0.433113468411
2555,0.426292886028
2560,0.851539731471
2584,0.729077806564
2586,0.845348871172
2594,0.661674805562
2595,0.321464180156
2605,0.735543452713
2606,0.765455380636
2607,0.311200351799
2609,0.842799699053
2610,0.484845308611
2611,0.348114427558
2614,0.826904700106
2622,0.602151742752
2628,0.352367576265
2629,0.868813545437
2636,0.836032722591
2637,0.793849968769
2640,0.843155269594
2645,0.665983470042
2647,0.678689653343
2649,0.657890049537
2652,0.629606734562
2655,0.817507793335
2656,0.6116719302
2662,0.0388934720965
2666,0.442028842226
2667,0.553442639853
2680,0.542683271587
2684,0.686481211657
2696,0.344006039978
2700,0.571650782937
2701,0.27693250012
2706,0.498567819661
2710,0.795628351594
2713,0.256484574832
2717,0.580341939471
2720,0.71187148737
2722,0.9078914513
2723,0.22657811642
2726,0.751566913863
2732,0.793993014421
2746,0.428875817943
2757,0.809019725861
2758,0.881934239796
2762,0.187919076267
2765,0.660319810669
2770,0.0896473815899
2771,0.814961727553
2784,0.70131760226
2785,0.2863162835
2789,0.349050222963
2799,0.497425939317
2800,0.60693827427
2810,0.713809669113
2814,0.829241332395
2816,0.31638670121
2820,0.227755676615
2824,0.693944263912
2830,0.65603275559
2832,0.558456834524
2833,0.685480503915
2834,0.503222553585
2839,0.723885381748
2840,0.468985137035
2842,0.691279013012
2846,0.725478547919
2865,0.505904730894
2868,0.646992602379
2876,0.709547950985
2880,0.873312330663
2885,0.392088229457
2886,0.768960850943
2893,0.578523676917
2895,0.557226760023
2898,0.448937747756
2903,0.746712039584
2904,0.289569275371
2917,0.66485127228
2919,0.691923412842
2921,0.772522344952
2922,0.958783044284
2931,0.482868452418
2932,0.513530715376
2934,0.580291347193
2937,0.963993495382
2940,0.974735031534
2941,0.764397833809
2944,0.761258677582
2946,0.655429023674
2949,0.752514239962
2951,0.651236083418
2958,0.689864914071
2959,0.336582654499
2961,0.515914892859
2964,0.00532037654745
2966,0.585852269865
2968,0.713555923349
2975,0.657770502567
2978,0.12928676582
2986,0.928119481944
2987,0.335555924216
2989,0.485426163104
2993,0.125390069775
2997,0.772543019875
2999,0.0645668645102
3016,0.306828330602
3017,0.380195733013
3019,0.695362852326
3024,0.714828662289
3026,0.896442353887
3042,0.521058746256
3043,0.641054151555
3052,0.611512406992
3055,0.785401734831
3058,0.587141424996
3060,0.670833064749
3070,0.35736936018
3073,0.475999070715
3079,0.654635768872
3080,0.813147019231
3081,0.606896979504
3083,0.625222302661
3087,0.766025265732
3089,0.633278244515
3090,0.478953878759
3093,0.641629478327
3095,0.456625111443
3097,0.567685685212
3101,0.264266312772
3104,0.0859757267043
3105,0.671904881996
3106,0.645286334555
3115,0.648402262615
3124,0.965209737842
3125,0.649549714004
3127,0.140373243565
3140,0.351658992027
3145,0.717977403365
3146,0.256505445243
3149,0.181527398967
3150,0.693048905837
3152,0.204572798603
3165,0.827816577694
3173,0.088317388505
3180,0.844286048254
3183,0.69044694169
3188,0.409018811174
3189,0.533841382131
3194,0.541076498142
3209,0.220194326106
3210,0.66164555588
3214,0.258064979596
3217,0.664907790241
3219,0.863006756509
3226,0.612387788867
3228,0.537817505207
3229,0.595623930288
3238,0.576811871101
3243,0.850658776179
3245,0.554733125146
3249,0.858280908186
3250,0.168622291835
3256,0.821814348912
3260,0.287730463639
3261,0.661952321068
3267,0.396895689079
3273,0.849800473624
3274,0.242262501812
3275,0.728473316973
3285,0.684224173231
3291,0.63661683929
3295,0.671214754672
3299,0.0199163383909
3300,0.420864266103
3305,0.574842479764
3306,0.538495443755
3313,0.360446144671
3314,0.723731800093
3315,0.645539279725
3319,0.755843475185
3321,0.530552674543
3324,0.201481318274
3327,0.881351466994
3328,0.521922411057
3332,0.296462821553
3335,0.0181928677178
3336,0.250476340719
3338,0.891621149397
3339,0.750007665784
3343,0.781968054329
3345,0.424633432736
3347,0.377847574299
3351,0.776878835747
3353,0.901991241201
3358,0.908704834486
3362,0.699268496114
3365,0.831504914347
3367,0.144569255979
3371,0.609826108253
3372,0.32041629526
3377,0.245755951875
3379,0.502695665778
3380,0.476761892285
3382,0.634553231345
3387,0.733110371349
3388,0.180059424009
3389,0.746227408773
3394,0.636329127904
3397,0.907875584057
3399,4.0589767484e-09
3400,0.59959635304
3406,0.238481488419
3411,0.581953127066
3412,0.39004277753
3413,0.612177555751
3416,0.358841408489
3417,0.836997942598
3418,0.70119363058
3419,0.199540917678
3423,0.966185225417
3424,0.290193327755
3428,0.333406598943
3429,0.627982958408
3430,0.27919622941
3433,0.640367736354
3437,0.991195871575
3439,0.642003583134
3441,0.461102809163
3447,0.76605263692
3448,0.276030674543
3451,0.118556819306
3458,0.601506631197
3459,0.513499688071
3462,0.539639411622
3466,0.651548750521
3470,0.340948575273
3477,0.79932847846
3479,0.586673679135
3481,0.672442832377
3490,0.554126639937
3491,0.151827596138
3495,0.394286792264
3504,0.273754812995
3512,0.103494932363
3513,0.168235532193
3523,0.150867199832
3526,0.603507007124
3530,0.493648049532
3535,0.318893569569
3536,0.239179762584
3543,0.145532949509
3547,0.813497649052
3549,0.213487943474
3560,0.296658177351
3564,0.690373058158
3567,0.736771615827
3574,0.952304515317
3585,0.749856274078
3589,0.584447732353
3597,0.565070894365
3600,0.418271883403
3605,0.971817789594
3607,0.887908130827
3611,0.823682602289
3612,0.759551433188
3613,0.747573609355
3622,0.476644908643
3623,0.43918678566
3639,0.558622346051
3642,0.468156380667
3644,0.360115247396
3646,0.427431853142
3648,0.759506886485
3651,0.504865371242
3655,0.608989983764
3661,0.676847492888
3662,0.580338790762
3663,0.852826571497
3666,0.47685953999
3667,0.059595254048
3669,0.314251416952
3677,0.582538649232
3685,0.825301959034
3689,0.961243758456
3690,0.163432150859
3697,0.625923248625
3700,0.338986136522
3704,0.170568065265
3711,0.756564389267
3715,0.683608979395
3716,0.559784733996
3723,0.557679747117
3727,0.890536039584
3728,0.829700405496
3730,0.674572863534
3734,0.791620491878
3738,0.364635418642
3741,0.945365586566
3742,0.81438427465
3744,0.66906894793
3749,0.912092365763
3750,0.423162958866
3751,0.63399455179
3752,0.621599696295
3753,0.717413306192
3754,0.663042148822
3755,0.84439558944
3757,0.180419062821
3769,0.930323671924
3772,0.420184622261
3777,0.503918734103
3780,0.397747987006
3785,0.849718299546
3787,0.27126723941
3789,0.535347674814
3791,0.724461423847
3793,0.689542931624
3795,0.966150456138
3803,0.805797429119
3804,0.688225043722
3806,0.649857323053
3807,0.711349224984
3826,0.677986497918
3829,0.489802437589
3832,0.327400828975
3837,0.812336951191
3850,0.832027327626
3852,0.322975463679
3857,0.749108581642
3858,0.346945410351
3876,0.551711140666
3882,0.89708556084
3886,0.804716386247
3888,0.852569168371
3891,0.795769512995
3893,0.950254311543
3906,0.837261902073
3910,0.521734261403
3913,0.548056347653
3919,0.749479490451
3922,0.536586382917
3938,0.377932366207
3939,0.423510246691
3943,0.540757349671
3944,0.812936946033
3945,0.512510055648
3952,0.277501744177
3956,0.0207998631131
3961,0.723359243745
3965,0.780238295792
3983,0.586044324178
3988,0.874226432848
3990,0.54639790228
3998,0.741626301559
4003,0.703869158349
4004,0.440279036614
4012,0.656519447242
4024,0.588111098874
4025,0.579953193261
4026,0.625414129063
4032,0.557214659205
4034,0.449029167945
4040,0.650028667947
4042,0.51492453571
4044,0.800360652364
4048,0.612934321101
4053,0.0176143849536
4055,0.340185543144
4059,0.658175954473
4063,0.744890434968
4066,0.657076862639
4067,0.714229040111
4068,0.108626557569
4071,0.790072359441
4074,0.1579242125
4075,0.699003630558
4081,0.725207400121
4083,0.726872335091
4086,0.401596866505
4089,0.204611694042
4095,0.93033198846
4100,0.689884710263
4105,0.492477499888
4108,0.946143899856
4110,0.932560021107
4112,0.0287976395669
4113,0.713957194036
4118,0.980655167373
4119,0.907342726707
4120,0.565768221372
4123,0.495979769162
4126,0.943541934609
4132,0.818160267801
4134,0.686363448745
4136,0.466976785585
4137,0.137634641728
4141,0.33343492335
4144,0.833085319282
4145,0.253559433329
4147,0.485670270639
4154,0.815157818557
4160,0.773596162631
4166,0.504231260972
4169,0.485053821984
4171,0.216813151694
4172,0.760654053135
4174,0.926284116862
4175,0.135082661115
4178,0.61522892798
4179,0.582340250417
4182,0.691217602632
4183,0.642839195347
4187,0.873467950225
4188,0.437394536961
4189,0.002688705076
4192,0.633209861136
4195,0.686133543128
4197,0.591665790196
4198,0.75432743187
4201,0.502588143348
4206,0.641855396646
4208,0.843252571449
4212,0.821479657851
4219,0.653068228145
4228,0.407867021843
4232,0.313866533548
4236,0.623552210865
4238,0.741499365648
4244,0.598776080223
4248,0.475195548845
4251,0.512702009658
4252,0.616896294024
4254,0.465224448038
4263,0.672683634685
4266,0.544643937918
4267,0.846803569569
4270,0.703654794825
4275,0.263077792133
4278,0.0667851692595
4281,0.300339523703
4284,0.65342173345
4285,0.45478291922
4288,0.450222248986
4289,0.843826561083
4298,0.812564441633
4310,0.766065537861
4313,0.478741750444
4314,0.229343812851
4315,0.0990854239667
4325,0.76226695206
4327,0.792391015751
4331,0.990949014217
4338,0.892540045069
4342,0.765289829204
4348,0.0269686229799
4350,0.896678989667
4351,0.850408583574
4352,0.834395016199
4354,0.601684456359
4360,0.438227490072
4363,0.888338441154
4366,0.374297558281
4368,0.704495475979
4375,0.708739348946
4377,0.904646392498
4380,0.710910570281
4389,0.321539321066
4393,0.281985997451
4398,0.36614266598
4399,0.662385327119
4406,0.695139796683
4410,0.843179496016
4413,0.311378724964
4420,0.520805067499
4432,0.484936626631
4439,0.73402867121
4441,0.250451857675
4445,0.802158033504
4446,0.59739698264
4448,0.621381318353
4449,0.834303168616
4457,0.780815719008
4459,0.537921407835
4462,0.304474080935
4466,0.873125848954
4470,0.78343299933
4471,0.385377364302
4472,0.679024720514
4474,0.198749969723
4479,0.490100294901
4486,0.95709925367
4487,0.788423149394
4491,0.168306916462
4494,0.840821391967
4497,0.523137541639
4502,0.820743229748
4506,0.0877732108939
4507,0.48155091629
4512,0.304481230924
4514,0.802156094305
4515,0.377020061883
4516,0.559297815219
4519,0.410654591791
4525,0.60745223459
4526,0.20982481159
4527,0.426639001797
4529,0.245696632447
4531,0.804347238942
4532,0.184763962712
4538,0.0625612345805
4544,0.515124379111
4551,0.837429949891
4556,0.656056845656
4558,0.21834958341
4559,0.813666891185
4561,0.28485891965
4563,0.475736544881
4569,0.478696790365
4571,0.89908836513
4572,0.846581771935
4584,0.492618690554
4585,0.687899259535
4591,0.777600455646
4592,0.985368694641
4595,0.942284648249
4603,0.643628093468
4608,0.722401775672
4609,0.449806528901
4610,0.56386023963
4614,0.680513919615
4621,0.829202531169
4623,0.658133346962
4625,0.595001119664
4630,0.635326248386
4631,0.368855359623
4632,0.602429548569
4634,0.788775046693
4638,0.589428267059
4642,0.999999982559
4643,0.432080460579
4645,0.688917759325
4650,0.241459267148
4655,0.455242821888
4658,0.543992377792
4663,0.766555628628
4665,0.220149673092
4669,0.48478928619
4670,0.223043721514
4674,0.775668908374
4689,0.140985540261
4690,0.678973113116
4693,0.322264794718
4696,0.571051519757
4706,0.634924035537
4722,0.653005925561
4724,0.888692066227
4725,0.583717783662
4727,0.807044116974
4730,0.679280970424
4736,0.679261317999
4744,0.727003175694
4747,0.0498770565849
4756,0.59073123296
4758,0.956590084811
4764,0.738753387662
4766,0.7940152184
4771,0.494121136942
4783,0.292488594769
4784,0.923459636976
4786,0.843858625263
4788,0.520496730492
4814,0.675080240377
4815,0.459330063315
4819,0.725475392775
4820,0.311167078244
4821,0.616877705502
4822,0.174006841549
4823,0.370308385719
4824,0.471464545811
4828,0.747693184027
4840,0.99149013688
4842,0.535327832174
4854,0.602911153004
4860,0.999174165954
4861,0.779838016919
4872,0.873848081887
4874,0.621115546142
4884,0.121010034538
4885,0.784029189151
4888,0.571111036162
4893,0.715760017051
4896,0.704571440026
4900,0.427519193699
4914,0.207572656761
4919,0.800418395868
4921,0.65479882986
4925,0.663934295195
4926,0.458609922136
4927,0.47322616604
4928,0.763977947917
4930,0.901528839509
4933,0.921974158958
4937,0.501011517957
4941,0.505115604888
4944,0.665128271133
4946,0.880219929363
4948,0.49788427722
4961,0.588187504762
4962,0.62647813436
4965,0.434072185645
4971,0.301503589035
4975,0.531019900085
4976,0.252595365827
4980,0.854868357203
4981,0.382025166716
4983,0.29840747559
4990,0.238397923111
4993,0.46369759835
5006,0.490595413758
5012,0.505938718324
5019,0.689195055542
5023,0.782030706501
5027,0.199655861768
5042,0.673671981807
5043,0.607048690549
5049,0.195802636144
5051,0.715975149505
5055,0.734506126868
5060,0.730868344145
5065,0.515015626238
5066,0.758345362985
5072,0.391755640829
5079,0.844304007363
5084,0.512058680351
5086,0.960473519302
5089,0.708673385845
5092,0.659198684629
5102,0.879465069749
5107,0.516620569392
5109,0.851916346661
5115,0.934964498903
5120,0.590733440428
5128,0.354907002161
5135,0.342533635385
5137,0.999158839063
5138,0.624297436211
5140,0.769567715714
5147,0.901628394271
5154,0.219131372987
5159,0.456296228021
5160,0.0127455052425
5161,0.805262560579
5168,0.528310617473
5170,0.582495187123
5175,0.977049880259
5177,0.872055280812
5179,0.675745717065
5180,0.23893235397
5194,0.677654987528
5209,0.939967646008
5211,0.742551041222
5217,0.678468583084
5223,0.440571616807
5226,0.776165718298
5232,0.82314998204
5234,0.92488112471
5237,0.503420326108
5238,0.198859115429
5239,0.275492319796
5240,0.741277386863
5243,0.668949532743
5250,0.967652614029
5255,0.578055672794
5256,0.822797138689
5260,0.701354173841
5261,0.301644653552
5267,0.289330883272
5268,0.942955827008
5272,0.223977431113
5276,0.816474108975
5282,0.272882696015
5285,0.150855564506
5290,0.46639770576
5300,0.854024047752
5302,0.969203499688
5308,0.692081731996
5309,0.732672667961
5311,0.736377086731
5312,0.344126017935
5319,0.704901902008
5322,0.710602474825
5324,0.0996365525888
5327,0.56030504008
5329,0.802323328867
5331,0.414153461586
5334,0.677539126492
5336,0.791220554467
5337,0.963359469056
5338,0.389038805313
5346,0.592578065887
5350,0.344134180689
5365,0.852252012856
5368,0.53734910869
5373,0.156970741541
5375,0.656003083878
5379,0.435820866409
5383,0.666114396596
5389,0.516963697094
5390,0.844687721276
5392,0.819530840845
5393,0.472197234659
5394,0.515221925399
5395,0.859305881038
5396,0.792132076322
5397,0.8628417112
5401,0.509121523804
5403,0.0633951198137
5408,0.694200922043
5410,0.24506157586
5421,0.564274830967
5422,0.458698245966
5423,0.34933863004
5429,0.448920423668
5430,0.755119424052
5441,0.449589656637
5445,0.22213434258
5449,0.388424501922
5453,0.730473230156
5456,0.305222448389
5458,0.693502127087
5460,0.691239569372
5462,0.819174610831
5468,0.680687539268
5477,0.976011993649
5481,0.927417534327
5489,0.320483822362
5490,0.663214902944
5493,0.305454935965
5494,0.550824135076
5496,0.788435288136
5499,0.735793248897
5504,0.308133659659
5512,0.790981755418
5517,0.568143364985
5521,0.552535863011
5524,0.839894135121
5525,0.717203888309
5528,0.21089615563
5530,0.658784564201
5542,0.656743647105
5543,0.402158708305
5547,0.0482154605314
5549,0.607254571605
5556,0.145009781257
5557,0.369675073567
5558,0.176906492351
5559,0.403197185043
5560,0.102328115531
5562,0.484138971666
5564,0.630962129137
5569,0.952984797561
5571,0.677866365928
5575,0.615740877586
5581,0.062025277662
5599,0.575764522698
5604,0.110440745442
5615,0.938680066791
5620,0.818829219988
5625,0.749204976785
5626,0.756275216627
5635,0.557505437364
5644,0.595495445658
5646,0.552054917762
5649,0.621725520458
5656,0.219950461434
5661,0.711495942193
5662,0.740562113032
5664,0.805937979592
5681,0.268563423936
5686,0.443146771798
